amount,amount_log,hour,day_of_week,user_account_age_days,card_age_days,txn_count_7d,txn_count_30d,avg_amount_30d,std_amount_30d,amount_to_avg_ratio,failed_auths_24h,is_new_device,is_international,distance_km,ip_risk_score,email_risk_score,merchant_risk_category,time_since_last_txn_hrs,device_os_encoded,browser_encoded,feature_noise_1,feature_noise_2,feature_noise_3,feature_noise_4
274.0678,5.617,8,0,915,803,14,52,25.8162,15.4826,10.2202,1,0,0,91.6045,0.4459,0.1798,1,5.6841,3,7,-0.6325,0.3136,63.0,0.3519
35.0569,3.5851,16,3,723,889,10,64,6.4475,28.1842,4.7072,0,0,0,8.5605,0.1152,0.2186,1,20.4729,0,5,0.973,-0.431,78.0,0.7451
73.1105,4.3056,9,1,3340,972,13,23,41.6927,35.3355,1.7125,0,0,1,79.2099,0.2038,0.2875,1,23.7864,1,1,-1.4049,-0.2723,77.0,0.7696
50.5706,3.943,17,0,1409,1612,6,7,9.212,7.255,4.9521,0,0,1,4.6171,0.3373,0.3745,0,35.6948,2,0,1.0974,0.0298,90.0,0.4841
14.9084,2.7669,11,1,2999,1702,18,82,11.9034,94.8533,1.1554,0,0,0,3.3991,0.3531,0.3754,0,12.7271,2,7,-0.48,1.5018,72.0,0.0974
67.5039,4.2269,18,3,3528,1734,8,85,12.4012,4.4567,5.0372,1,0,0,7.647,0.2536,0.3174,2,47.8309,4,1,0.7954,-1.074,84.0,0.1623
140.7788,4.9543,13,6,2565,7,19,25,9.8014,39.4509,13.0334,0,0,1,8.6332,0.2245,0.213,1,9.0849,1,7,1.6071,-1.8133,76.0,0.2446
16.7044,2.8738,11,4,1411,1163,24,75,153.8243,26.7297,0.1079,0,0,0,7.08,0.0699,0.0678,0,62.5755,4,6,-1.1421,0.8538,90.0,0.7113
101.3377,4.6283,15,6,3150,1648,16,53,6.7784,130.075,13.0281,0,0,1,257.4941,0.0699,0.0669,0,32.3568,2,0,-1.3793,1.1305,44.0,0.2429
7.6842,2.1615,5,3,2516,324,7,76,63.3989,21.2275,0.1193,0,0,1,15.0421,0.3714,0.5832,0,2.7053,2,4,0.0851,-0.5917,23.0,0.6258
31.2484,3.4735,11,6,2569,211,7,79,141.2959,3.4632,0.2196,1,0,1,29.613,0.0918,0.6925,0,24.436,1,0,-0.0916,0.2557,86.0,0.2992
96.5629,4.5805,9,3,205,1734,13,71,179.4016,57.2204,0.5353,0,0,1,332.6816,0.3911,0.1336,0,62.7076,3,1,0.2125,0.5834,31.0,0.3818
80.0,4.3944,14,4,14,44,7,4,132.7787,64.9434,0.598,0,1,1,35.1352,0.2474,0.3465,3,2.7909,2,4,0.0685,0.0271,27.0,0.9626
69.4466,4.2549,13,4,308,1676,22,19,39.6651,10.5455,1.7078,0,0,0,70.2763,0.1089,0.0586,2,25.6498,2,6,-1.1069,-0.2042,54.0,0.6574
54.1374,4.0098,8,4,2990,1665,10,36,133.8864,22.7856,0.4014,0,0,0,9.5503,0.414,0.2205,1,45.6979,2,6,-0.0038,0.7009,86.0,0.1252
17.4885,2.9171,22,3,2946,1907,14,18,30.9626,80.3532,0.5472,0,0,1,64.1667,0.0168,0.3088,2,25.773,4,5,0.8233,0.3521,51.0,0.1639
21.7902,3.1263,18,3,1979,1170,8,11,22.3219,1.7537,0.9343,0,0,0,104.7379,0.0306,0.1767,0,9.8541,3,7,-0.8608,-0.3818,63.0,0.6155
126.3867,4.8472,21,5,531,1841,17,44,209.1171,4.1749,0.6015,0,0,1,180.2896,0.3911,0.5994,2,90.9341,1,6,0.8543,1.3522,1.0,0.3616
395.8954,5.9837,19,2,1469,184,18,62,66.7437,73.9196,5.844,0,1,0,18.0166,0.0873,0.3015,0,24.0409,2,7,-0.0241,0.8189,19.0,0.424
17.5015,2.9179,11,1,704,105,11,54,7.4147,13.0088,2.0799,0,0,0,3.0698,0.2102,0.1123,0,54.8398,0,2,-0.2174,-0.4897,38.0,0.5204
10.2027,2.4162,14,1,710,1091,23,12,44.3705,0.1558,0.2249,0,0,0,17.8596,0.2883,0.321,1,37.4521,1,6,-0.4381,-1.0152,62.0,0.812
40.5541,3.727,11,3,2606,39,16,13,69.7737,25.7954,0.573,0,0,0,9.8433,0.2889,0.6638,1,17.2661,4,6,-1.9723,-1.819,23.0,0.5757
67.1364,4.2215,22,4,983,426,3,57,93.8525,13.4976,0.7078,0,0,1,10.2013,0.3167,0.1093,3,41.1629,0,7,-2.3744,-1.287,37.0,0.1452
17.4288,2.9139,10,1,377,489,22,76,21.0022,1.531,0.7921,0,0,0,28.9217,0.1185,0.512,3,14.1634,1,3,1.3228,0.3383,17.0,0.4317
45.1465,3.8318,11,4,3282,370,6,27,52.9285,9.3944,0.8372,0,1,0,181.2753,0.4387,0.0556,0,10.7278,2,5,0.2919,-1.6834,40.0,0.1225
65.8149,4.2019,12,4,795,698,12,37,121.0015,8.9432,0.5395,0,0,0,48.7818,0.0488,0.3865,0,2.1445,3,0,-0.9684,1.2627,90.0,0.8459
617.2922,6.427,11,0,3613,119,13,89,615.1838,58.005,1.0018,0,0,1,4.6307,0.2502,0.0986,0,111.6406,4,3,-0.1334,-0.1946,77.0,0.7383
145.1079,4.9843,6,2,1989,1448,23,15,124.8624,22.9876,1.1529,0,0,1,468.946,0.2106,0.2455,0,6.0823,1,4,2.3774,0.1463,22.0,0.8885
140.0553,4.9492,11,6,1473,72,19,19,11.5817,8.2457,11.1317,0,0,0,2.3324,0.1731,0.8239,0,20.8519,3,4,-0.3334,0.5944,86.0,0.6243
100.535,4.6204,11,5,967,801,2,56,10.7725,30.9277,8.5398,0,1,0,80.1531,0.2718,0.1574,3,23.2644,4,0,0.5039,0.5761,85.0,0.576
153.4621,5.0399,20,4,2129,1350,5,42,120.5867,15.4974,1.2622,0,1,0,41.709,0.1887,0.0546,0,106.2273,0,5,0.0377,0.2326,8.0,0.5692
20.9651,3.0895,21,4,2232,1398,14,60,75.4045,86.3992,0.2744,2,0,0,51.4699,0.2914,0.2229,4,2.8029,0,4,1.3259,-0.8539,36.0,0.5113
24.5516,3.2407,22,2,314,23,132,325,171.7251,5.8075,0.1421,0,1,0,49.1572,0.471,0.2563,2,1.3563,0,1,0.9693,-1.2519,9.0,0.0424
150.0847,5.0178,13,1,600,1609,2,50,9.0176,8.4961,14.982,3,0,1,7.3461,0.6651,0.282,1,1.9215,0,0,-2.1045,0.75,66.0,0.748
394.4882,5.9801,17,6,2111,435,12,33,13.0796,17.8872,28.0183,0,0,1,69.3632,0.4987,0.5009,0,19.9526,3,4,1.7304,0.4982,81.0,0.9257
279.3167,5.6359,23,1,3456,35,6,11,7.2259,0.4613,33.956,0,1,1,568.3951,0.5869,0.1492,2,239.8125,4,6,-0.2155,-0.5197,72.0,0.184
99.9609,4.6147,17,1,3158,66,3,2,59.8746,18.7625,1.6421,1,1,0,1585.0786,0.4738,0.5642,4,39.9529,3,2,0.0494,1.1714,11.0,0.4209
1.6895,0.9894,9,4,1778,1788,15,89,20.9264,30.9793,0.0771,0,0,0,36.1694,0.7272,0.2734,0,4.4958,3,6,1.6986,-1.2119,0.0,0.1217
75.8408,4.3417,13,5,3220,533,12,66,7.3747,121.1643,9.0559,0,0,0,122.4334,0.0944,0.5616,1,14.723,1,6,-0.6194,0.7501,13.0,0.811
17.241,2.9037,15,4,1981,94,18,3,37.6156,7.0081,0.4465,0,0,0,191.3754,0.4521,0.0589,2,33.8388,3,4,0.1767,-0.4608,60.0,0.6938
6.1526,1.9675,11,5,1589,969,16,50,113.2114,68.1196,0.0539,0,0,0,43.1133,0.2061,0.4433,2,9.0005,2,5,1.742,2.681,3.0,0.6659
5.9482,1.9385,13,4,3502,450,13,8,73.9764,15.452,0.0793,0,1,0,132.2495,0.3167,0.1234,2,11.0195,1,6,0.6167,0.4788,23.0,0.226
191.4881,5.26,16,5,448,1267,14,88,44.2759,131.0683,4.2294,3,0,0,15.8414,0.0689,0.0543,0,0.0254,1,5,-0.2167,0.0799,23.0,0.0756
32.9001,3.5234,16,6,983,1688,3,29,196.167,1.299,0.1669,1,1,0,32.5384,0.2006,0.381,0,15.1985,0,5,2.2458,1.1662,44.0,0.008
27.3218,3.3436,9,0,2518,390,13,12,272.5386,82.315,0.0999,0,0,1,79.5774,0.5102,0.1001,2,39.6927,1,6,1.1018,-0.382,93.0,0.8476
67.4281,4.2258,9,1,3102,593,24,69,34.6224,83.5363,1.8929,0,0,0,152.4717,0.1381,0.1699,3,1.2992,0,3,-0.286,0.2852,30.0,0.9354
328.3336,5.7971,5,3,1785,897,20,27,15.342,16.3298,20.0914,0,0,1,15.1945,0.1493,0.2023,1,3.4833,4,0,0.0416,0.4274,97.0,0.1393
54.2478,4.0118,15,6,223,35,19,18,74.5337,15.7308,0.7182,0,0,0,23.1894,0.0138,0.0687,0,6.2955,4,5,-0.6698,-1.6452,36.0,0.8708
10.8197,2.4698,20,3,556,1,8,39,140.0762,1.6463,0.0767,0,1,0,87.4306,0.0612,0.1796,0,21.4077,2,2,0.4122,-1.0234,1.0,0.5293
8.6727,2.2693,14,3,916,1229,17,14,247.0587,4.5339,0.035,0,0,0,35.5065,0.1401,0.0299,0,46.2488,1,6,-0.4376,-0.9565,18.0,0.923
10.6184,2.4526,11,6,2092,183,8,19,29.1364,16.6699,0.3523,0,1,0,112.9233,0.1781,0.0696,0,44.9337,0,7,-0.422,1.0721,0.0,0.5913
167.2272,5.1253,14,5,3183,1806,5,34,50.8647,3.9601,3.2243,0,1,0,53.5389,0.0352,0.2952,1,1.6065,3,6,-2.1954,0.1023,38.0,0.3989
40.5808,3.7276,10,4,837,1787,12,10,10.6834,65.9619,3.4734,0,0,1,46.4588,0.3376,0.1404,1,38.0239,0,2,0.0192,0.6784,46.0,0.8177
16.8873,2.8841,12,5,1171,435,16,39,31.619,10.7724,0.5177,0,0,1,19.4748,0.1562,0.2721,1,11.6212,4,2,1.8317,1.0356,95.0,0.5197
122.5664,4.8168,20,0,684,526,5,19,14.4752,69.8564,7.9202,0,0,1,94.1617,0.2585,0.2174,2,15.7026,2,6,0.6252,0.2612,20.0,0.6897
33.5561,3.5426,6,5,2183,189,16,34,7.2801,42.8484,4.0526,0,0,0,15.3748,0.1843,0.1614,0,10.4541,2,4,-0.7103,-0.7566,96.0,0.9378
170.4223,5.1441,10,2,10,1926,4,63,1.8339,77.501,60.136,0,0,1,41.3165,0.0218,0.2591,1,5.8031,1,2,1.1218,-0.3556,48.0,0.663
24.1532,3.225,15,3,1167,1358,3,22,60.5139,6.8831,0.3926,0,1,0,16.9021,0.0428,0.4172,1,6.1383,1,7,-0.9353,-0.3987,88.0,0.747
4.9199,1.7783,8,4,264,1037,17,86,57.1487,31.9181,0.0846,1,0,0,29.9604,0.3478,0.1944,1,6.4946,1,0,-1.654,-0.5013,91.0,0.777
178.6762,5.1912,17,1,3374,124,12,51,26.4954,29.1969,6.4984,0,1,0,44.8738,0.1685,0.2528,1,13.5121,4,3,-2.2934,2.0543,19.0,0.2324
13.3352,2.6627,12,6,1121,152,134,225,26.2098,5.8678,0.4901,0,0,1,2.5862,0.2336,0.2327,2,0.8753,0,2,-0.2528,-1.2154,58.0,0.8725
65.8581,4.2026,14,3,3530,502,23,44,70.2862,9.1368,0.9239,0,0,0,116.466,0.3376,0.1444,0,2.9743,3,5,0.1703,-0.0827,62.0,0.9067
23.8232,3.2118,17,0,3423,5,2,17,31.9157,5.7185,0.7238,0,0,0,109.6328,0.3476,0.3839,1,8.7019,3,4,-0.5905,0.6177,38.0,0.256
41.9483,3.76,9,3,2845,620,14,58,14.4685,38.4668,2.7119,0,1,0,16.5643,0.2507,0.1697,0,4.7183,0,6,-0.955,-1.2474,93.0,0.0462
6.2122,1.9758,9,6,1852,116,15,89,61.4098,55.6647,0.0995,0,0,1,40.1088,0.1122,0.2512,0,3.2565,0,6,-1.0593,1.7114,88.0,0.947
43.0571,3.7855,13,3,214,920,19,22,46.8357,70.9623,0.9001,1,0,0,29.6448,0.633,0.0824,0,27.4707,2,7,-0.514,-1.0382,69.0,0.9042
57.7203,4.0728,12,0,1165,1132,21,65,6.4245,45.0893,7.7743,2,1,0,48.2974,0.3008,0.1237,0,19.3621,2,6,2.2035,-0.6123,25.0,0.7702
35.6231,3.6007,16,2,1333,314,2,68,23.8657,39.8421,1.4326,0,1,0,7.1051,0.025,0.1069,1,61.0389,3,7,-0.5654,-1.1453,68.0,0.5583
1.0,0.6931,11,6,1654,48,9,20,62.2105,18.3666,0.0158,0,0,0,97.5454,0.0911,0.1835,0,6.7106,3,1,-0.6831,1.2332,7.0,0.4269
9.2226,2.3246,19,3,3041,1586,15,12,43.2046,14.0613,0.2086,0,0,0,8.6839,0.199,0.5587,0,1.0478,2,2,-0.4865,1.0641,33.0,0.9835
6.9333,2.0711,12,1,1673,306,2,36,161.2873,66.1305,0.0427,0,0,0,35.003,0.2926,0.5191,1,16.2207,1,5,0.208,0.6049,52.0,0.0813
205.2489,5.3291,18,0,1583,1507,21,39,26.0661,9.5642,7.5832,0,0,0,15.0765,0.1569,0.1593,0,3.6006,3,2,-0.4499,0.5715,28.0,0.004
44.3235,3.8138,8,1,1698,29,14,43,85.1197,6.2175,0.5147,0,0,0,18.0806,0.4856,0.3855,0,72.5344,1,1,-1.1947,2.3051,70.0,0.2091
36.2798,3.6185,15,1,2047,1002,16,22,89.4914,2.0724,0.4009,0,0,1,21.7506,0.1526,0.0726,4,109.3916,1,5,0.3915,1.3558,67.0,0.3745
23.1285,3.1834,8,5,2293,18,21,79,7.136,76.6306,2.8427,0,0,1,18.1021,0.2423,0.1089,0,2.2739,2,0,0.3248,0.9018,84.0,0.8304
50.9321,3.9499,23,2,728,51,23,77,33.044,34.4704,1.4961,2,0,0,29.6034,0.2785,0.24,0,3.9405,2,7,1.0524,1.3799,13.0,0.6568
163.6561,5.1039,16,6,1161,628,8,85,61.7973,7.6141,2.6061,0,0,0,35.9854,0.1067,0.2975,0,8.1049,2,0,-1.8102,-1.7519,58.0,0.8611
1.8496,1.0472,18,5,506,201,13,69,17.4542,37.677,0.1002,0,0,1,45.3052,0.3759,0.3083,0,14.894,4,3,-0.8648,1.134,71.0,0.9428
29.6678,3.4232,9,0,717,21,15,35,16.3903,15.0958,1.706,0,0,1,0.7989,0.3619,0.0976,1,40.2569,3,1,1.4917,-1.0616,22.0,0.7272
1062.2025,6.969,8,5,1552,1009,5,49,12.3589,15.4561,79.5128,0,1,1,42.0664,0.5468,0.4257,0,43.715,1,3,0.2983,-1.1613,79.0,0.5037
87.8943,4.4874,13,5,2445,251,11,19,89.2682,31.6927,0.9737,0,0,1,0.6339,0.4921,0.1041,3,11.298,3,0,-1.4065,-0.5943,39.0,0.3325
392.0067,5.9738,20,1,241,748,23,48,15.7114,5.7089,23.4575,0,0,0,9.7696,0.153,0.0251,0,70.9253,4,2,0.5162,-0.9568,38.0,0.2094
4.5662,1.7167,19,4,1789,716,17,42,89.3437,61.7247,0.0505,0,1,0,27.6364,0.0321,0.1698,0,20.6646,2,6,-0.9962,0.8398,34.0,0.9636
216.5579,5.3825,11,5,2355,920,6,44,87.0209,94.9467,2.4603,0,1,0,108.495,0.3882,0.4841,0,35.5874,4,7,-0.1831,-1.6963,10.0,0.8467
59.4153,4.1012,16,0,1426,1165,4,56,17.055,24.8066,3.2908,0,0,0,57.1064,0.1562,0.2997,0,41.3914,1,0,-1.2204,-0.0128,65.0,0.7913
48.3859,3.8997,20,3,2820,890,7,88,61.5104,11.399,0.774,0,0,0,21.4486,0.3889,0.0603,0,24.9674,2,4,1.1196,-2.4288,66.0,0.6822
40.6528,3.7294,17,0,2404,1514,4,21,4.7035,21.7947,7.1277,0,0,0,117.4527,0.538,0.6367,4,37.7478,2,4,-1.5219,0.138,72.0,0.7708
30.2339,3.4415,14,1,714,1951,2,71,10.3139,9.7701,2.6723,0,0,0,16.7298,0.0063,0.4478,1,17.53,2,1,-0.7698,-0.6154,53.0,0.3276
79.258,4.3852,2,4,1950,43,2,15,6.3187,16.0917,10.8295,1,1,0,2127.871,0.4595,0.7397,2,94.6249,1,4,0.5123,0.3182,80.0,0.3459
16.736,2.8756,10,5,1098,1561,14,22,11.8123,16.9416,1.3063,2,1,0,29.7705,0.4512,0.2529,0,3.1917,2,4,0.0665,-0.6219,40.0,0.9976
651.9088,6.4814,10,1,390,1485,9,3,7.3203,18.8812,78.3518,0,0,0,46.8292,0.4639,0.5278,2,29.6429,3,4,0.4901,1.3583,48.0,0.0539
121.4704,4.8079,14,5,947,143,1,74,2.8812,38.2228,31.2969,0,1,1,35.6575,0.2472,0.3905,2,29.8389,1,3,0.3969,-0.6845,17.0,0.1351
14.6211,2.7486,12,1,542,474,15,14,204.9356,19.5226,0.071,0,0,0,60.5584,0.2587,0.4191,1,26.4846,2,2,-1.7015,-0.9208,21.0,0.6299
152.1857,5.0317,22,5,3417,1485,12,35,11.207,5.5474,12.4671,0,0,0,15.0517,0.1552,0.1069,1,20.4612,3,5,-0.4073,0.2705,23.0,0.9429
443.0709,6.096,12,0,756,1843,1,44,42.5602,4.4819,10.1715,0,1,0,24.5707,0.0211,0.1238,0,8.9151,2,7,-0.3662,1.648,85.0,0.4814
75.7441,4.3405,12,4,2773,850,8,23,175.4597,19.4,0.4292,0,0,0,18.0069,0.126,0.3712,1,22.2703,3,3,1.4939,0.0032,25.0,0.3517
19.5566,3.0232,13,5,3266,979,6,61,74.2153,2.7885,0.26,0,0,0,7.8762,0.5094,0.2962,0,14.5526,0,6,0.9694,-0.1728,88.0,0.5431
9.6898,2.3693,15,4,2386,530,1,29,23.5691,8.8502,0.3944,0,0,0,85.4687,0.329,0.615,0,10.8239,4,6,0.1434,2.0247,57.0,0.9508
89.9492,4.5103,12,0,37,40,1,8,50.446,41.0851,1.7484,0,0,1,51.373,0.4083,0.7453,2,44.482,4,2,0.1967,-0.8552,15.0,0.7946
105.7791,4.6708,18,5,3116,466,11,24,39.8725,70.0213,2.588,0,1,0,84.5509,0.0589,0.1739,1,93.4207,2,3,-1.4213,0.6784,60.0,0.0756
47.1328,3.874,10,6,3450,1634,4,63,5.0306,8.7277,7.8156,0,1,0,131.5491,0.0307,0.4383,0,13.9578,1,7,-2.0278,-0.5939,29.0,0.2465
786.6386,6.669,20,1,635,85,24,48,32.5102,65.9238,23.4746,0,1,0,123.2597,0.2978,0.049,1,3.3984,0,7,-1.2824,-0.5019,33.0,0.6194
31.3137,3.4755,15,6,1850,1439,6,4,153.7292,106.3992,0.2024,0,0,0,163.0682,0.2992,0.3249,1,17.3155,3,7,-0.4273,-0.5792,5.0,0.502
38.4079,3.674,11,3,1985,1050,16,83,3.815,60.7089,7.9767,0,0,0,48.8957,0.4169,0.0725,0,35.7288,0,1,0.3033,-0.3036,26.0,0.4627
10.1788,2.414,8,6,503,134,3,21,48.168,7.9098,0.207,0,1,1,50.8578,0.3021,0.1546,1,70.6407,2,5,-0.1783,1.446,47.0,0.8309
27.7131,3.3574,8,3,2231,1839,8,57,31.9781,15.2843,0.8404,0,0,0,119.5875,0.6236,0.6579,1,31.2353,0,0,-0.4267,-1.0146,65.0,0.2597
21.7883,3.1262,9,4,3607,1018,6,83,83.0118,3.6969,0.2593,0,0,1,14.8213,0.0139,0.2351,0,5.7738,4,7,0.9553,-0.5358,90.0,0.2226
122.4512,4.8158,12,4,1631,1630,24,11,4.7947,34.4891,21.1315,0,0,0,42.1715,0.4832,0.0584,0,110.0525,2,1,1.8137,0.4131,45.0,0.2941
22.6165,3.1619,15,2,3569,338,15,11,102.4367,59.2056,0.2187,2,0,1,81.7259,0.3244,0.2954,0,35.9155,0,7,0.7622,-0.7603,34.0,0.1433
7.7462,2.1686,20,3,2925,1448,15,2,25.4837,13.0492,0.2925,2,1,1,83.1367,0.6312,0.6351,0,33.3849,2,1,1.0786,0.124,27.0,0.1792
4.0005,1.6095,13,6,667,1068,14,86,15.2382,34.7477,0.2464,0,0,1,35.2571,0.1303,0.137,0,11.5977,3,7,-0.2261,-0.0379,59.0,0.4853
5.0161,1.7944,18,3,3360,1194,12,27,59.1318,32.199,0.0834,0,0,0,141.1007,0.6003,0.2417,1,1.6015,4,1,-0.9644,1.5697,55.0,0.5064
100.0566,4.6157,9,0,1818,1439,17,54,16.1322,54.5278,5.8403,0,0,1,31.4471,0.1116,0.2689,0,24.7923,2,7,-0.6376,-1.6834,30.0,0.8059
18.7099,2.9811,8,0,1314,1709,1,49,197.0835,66.8088,0.0945,0,0,0,109.3473,0.59,0.2611,1,8.002,4,5,1.299,-0.7959,72.0,0.8121
317.0046,5.7621,13,6,2302,1579,19,60,50.763,19.9603,6.1242,0,1,1,19.6364,0.1881,0.5734,1,20.3542,0,1,-0.6979,-0.7852,61.0,0.5908
262.1277,5.5726,16,1,2259,1471,19,31,165.6898,4.7714,1.5725,3,0,0,94.4051,0.03,0.1913,0,78.0696,4,5,0.0586,0.6315,43.0,0.4356
15.094,2.7784,10,1,1416,1180,5,49,26.4088,54.1632,0.5507,0,0,0,29.3898,0.2223,0.2625,1,20.5869,1,2,1.7513,1.6681,59.0,0.2601
73.6667,4.313,10,6,1938,1424,4,18,8.1787,1.0721,8.0258,0,0,1,38.1863,0.2325,0.0594,1,61.9315,1,2,-1.5696,1.1541,30.0,0.944
3.6677,1.5407,19,4,2549,1774,13,15,36.5349,53.1824,0.0977,0,0,0,2.8842,0.2072,0.3386,0,9.7157,0,3,-1.8001,-0.6681,97.0,0.877
68.0588,4.235,16,1,2729,1668,20,68,56.9239,47.3915,1.175,3,0,0,81.7514,0.1784,0.0446,0,20.089,2,3,-0.1668,-0.6515,96.0,0.4508
784.8185,6.6667,15,6,2727,1162,22,9,100.3503,21.4166,7.7436,2,0,0,23.0858,0.0803,0.4404,1,12.9566,3,5,0.8151,-0.5615,87.0,0.9301
84.8073,4.4521,19,4,3292,75,1,25,25.9853,59.522,3.1427,2,1,1,364.8153,0.2341,0.6123,2,222.8323,4,7,1.1037,0.3698,0.0,0.6805
58.563,4.087,21,0,3267,1385,4,82,41.5104,75.4486,1.3776,0,0,0,5.2148,0.0878,0.2181,1,15.744,1,4,0.4228,-0.2699,20.0,0.8043
6.326,1.9914,19,5,136,1205,2,26,379.0007,18.8596,0.0166,0,0,1,36.0504,0.5974,0.3012,0,18.7591,0,3,-0.0407,-1.0898,14.0,0.8653
10.6122,2.4521,22,3,169,1641,12,35,9.893,47.4119,0.9742,0,1,0,4.4001,0.0409,0.2376,0,79.8349,1,5,-0.4048,-0.4317,36.0,0.0936
5.3141,1.8428,9,1,3004,1998,22,35,349.1523,7.832,0.0152,1,0,0,12.0273,0.1943,0.6902,1,86.0456,4,1,-1.1704,0.4394,82.0,0.8048
3.8701,1.5831,8,4,994,6,7,84,32.3865,135.5462,0.1159,0,0,0,11.9793,0.1281,0.6534,2,17.1351,0,2,-1.498,-0.8753,63.0,0.7913
45.8779,3.8475,16,2,877,707,12,84,60.4797,13.6103,0.7462,2,0,0,140.2881,0.5207,0.1867,2,12.3551,4,1,-0.0913,-0.8298,24.0,0.3112
56.3526,4.0492,13,5,1232,803,13,26,5.8829,25.5903,8.1873,0,0,0,76.4061,0.1247,0.1876,1,37.4621,3,7,2.216,1.1805,73.0,0.7062
280.9555,5.6417,11,6,2497,1157,2,75,105.5886,9.2564,2.6359,1,0,0,3.5349,0.0703,0.1858,2,0.69,4,3,-0.0965,-0.2457,42.0,0.0067
22.7454,3.1674,19,4,3171,985,6,69,64.4483,4.2357,0.3475,2,0,0,32.5888,0.0886,0.4583,3,2.9749,1,1,0.1086,0.3936,96.0,0.5762
30.708,3.4566,0,5,2411,1082,15,65,132.8954,38.4327,0.2293,0,1,0,34.0496,0.2859,0.1559,1,8.5749,3,1,0.544,-3.5817,27.0,0.5079
10.1036,2.4073,12,6,745,1241,11,30,9.0551,9.594,1.0048,1,0,0,24.3681,0.0541,0.2223,2,8.7455,2,7,-1.3441,0.0957,50.0,0.8496
8.9824,2.3008,8,0,2215,1031,20,11,120.5791,33.0327,0.0739,0,0,0,75.837,0.3197,0.2334,1,6.8901,4,1,-0.4419,0.0819,11.0,0.1766
42.7558,3.7786,14,1,287,1506,8,76,47.5214,43.763,0.8812,0,0,0,29.3279,0.2142,0.3459,4,3.6214,2,0,-0.1376,-0.1617,82.0,0.4167
8.3974,2.2404,13,5,1902,1570,13,67,237.8686,34.2603,0.0352,0,0,0,162.8163,0.5037,0.4086,0,20.1337,4,3,-0.0898,0.207,6.0,0.0964
8.1975,2.2189,22,5,1352,121,4,26,95.2219,3.7851,0.0852,0,0,0,34.6622,0.4737,0.3669,0,13.5283,3,1,0.6251,-0.5934,97.0,0.5077
8.1402,2.2127,10,0,1588,815,14,53,5.8195,31.4373,1.1937,0,1,1,59.3731,0.1797,0.205,3,87.3555,0,0,-0.6872,-0.3013,18.0,0.7258
21.293,3.1043,9,6,3092,1007,7,86,37.025,29.6465,0.56,2,0,0,13.6877,0.2128,0.1466,1,2.4798,1,7,1.1102,0.6569,27.0,0.1524
1.0,0.6931,3,6,1388,909,24,32,13.8029,26.4413,0.0676,0,0,0,116.1362,0.2942,0.5417,0,37.594,4,7,-0.9641,-0.2442,61.0,0.601
3.4934,1.5026,1,1,1167,1982,23,81,69.9376,106.0717,0.0492,1,0,0,35.7215,0.3245,0.3367,3,4.4225,3,3,0.2047,-0.5994,15.0,0.2351
54.8496,4.0227,16,6,3579,548,14,57,83.7188,93.7141,0.6474,0,0,0,9.7725,0.3723,0.0286,0,3.6855,4,2,0.8986,-1.4077,35.0,0.1231
36.6036,3.6271,17,4,3596,236,10,28,38.6965,15.8779,0.9221,0,0,1,11.6988,0.0672,0.275,0,23.4884,2,3,-0.0181,0.3723,2.0,0.9794
7.9956,2.1967,10,1,55,1515,15,29,132.2714,9.9897,0.06,0,0,0,81.0881,0.257,0.3613,0,45.0363,0,7,0.4193,1.8681,94.0,0.4576
41.1551,3.7414,9,3,1428,1318,7,29,1.1041,29.756,19.5591,0,0,0,92.6679,0.0832,0.1612,1,7.3538,3,1,2.3134,-0.7771,92.0,0.4172
19.4778,3.0193,14,3,1938,223,3,83,20.0023,5.0861,0.9274,0,0,0,8.755,0.3546,0.5094,1,24.7387,3,0,0.2109,-1.62,92.0,0.4059
21.9102,3.1316,9,4,115,403,17,35,47.4207,24.9427,0.4525,0,0,0,32.5667,0.3971,0.045,0,16.9871,1,0,0.8811,-0.2783,96.0,0.3743
3.568,1.5191,8,0,1820,531,21,22,22.4223,8.0561,0.1523,1,0,1,6.9261,0.3223,0.2596,1,79.452,1,3,0.1793,-1.3086,27.0,0.8766
224.7966,5.4196,9,3,1272,231,21,83,31.9164,5.1231,6.8293,0,1,0,3.1703,0.1515,0.4163,0,4.3311,4,2,0.3589,-1.0066,14.0,0.6134
152.6869,5.0349,16,6,3588,24,13,18,14.9794,38.1683,9.5552,0,1,0,11.6116,0.1002,0.1222,0,12.9105,0,7,-0.9542,0.0803,23.0,0.0226
6.2886,1.9863,12,1,74,1128,10,63,62.0941,101.2889,0.0997,0,0,0,14.2253,0.0615,0.2606,0,138.1823,4,7,-0.0326,0.6914,88.0,0.3256
14.9822,2.7715,19,0,102,87,7,66,226.2984,30.4573,0.0659,0,0,1,18.3817,0.2872,0.1457,0,35.6607,3,2,-0.3736,0.2168,99.0,0.5651
25.3142,3.2701,11,4,2813,803,16,48,25.9989,0.0763,0.9376,0,0,0,14.4328,0.3045,0.3629,0,7.8513,4,2,-1.1846,-0.5872,50.0,0.4875
408.3609,6.0146,21,2,1018,155,3,2,10.4848,33.8179,35.5567,0,0,1,1873.3621,0.3325,0.2726,3,233.1826,1,0,-0.4801,1.1667,5.0,0.2438
34.72,3.5757,22,6,544,1731,22,37,8.9174,23.4627,3.5009,0,0,0,1.4032,0.5012,0.4733,0,13.5345,0,5,0.5283,1.8367,65.0,0.1836
